name,color,lat,lon,elevation
W3,yellow,32.017527,-112.713296,722.989
W3,yellow,32.017518,-112.713034,722.592
W0,red,32.017203,-112.712748,723.565
W0,red,32.016596,-112.712391,721.239
W0,red,32.016087,-112.712097,720.76
W3,yellow,32.015979,-112.712143,719.829
W3,yellow,32.01603,-112.712121,719.546
W3,yellow,32.015931,-112.712145,719.185
W3,yellow,32.015872,-112.71218,719.231
W3,yellow,32.015948,-112.712164,719.341
W3,yellow,32.015985,-112.712145,719.867
W3,yellow,32.01589,-112.712163,719.313
W3,yellow,32.016206,-112.711936,718.869
W3,yellow,32.015947,-112.712149,717.816
W3,yellow,32.016046,-112.71215,717.987
W3,yellow,32.016026,-112.712142,718.12
W2,blue,32.016093,-112.712007,718.464
W3,yellow,32.016092,-112.712,718.646
W3,yellow,32.016035,-112.712141,717.791
W3,yellow,32.016024,-112.712139,717.837
W3,yellow,32.01601,-112.712138,717.892
W3,yellow,32.015994,-112.712162,717.949
W3,yellow,32.01597,-112.712154,718.228
W3,yellow,32.015878,-112.712173,717.609
W3,yellow,32.015958,-112.712158,718.061
W3,yellow,32.016019,-112.712172,717.872
W3,yellow,32.015996,-112.712162,717.741
W2,blue,32.015893,-112.71209,718.359
W2,blue,32.015844,-112.712006,718.778
W3,yellow,32.015795,-112.71199,716.723
W3,yellow,32.015781,-112.71199,716.825
W3,yellow,32.015647,-112.712029,716.063
W3,yellow,32.015553,-112.712023,716.515
W3,yellow,32.01559,-112.711999,715.321
W3,yellow,32.01559,-112.711999,716.982
W3,yellow,32.015582,-112.712005,716.839
W3,yellow,32.01576,-112.711972,716.695
W3,yellow,32.015867,-112.711995,717.524
W2,blue,32.015926,-112.712111,717.643
W3,yellow,32.015912,-112.71216,717.4
W3,yellow,32.015987,-112.712153,717.724
W3,yellow,32.016048,-112.712153,717.777
W3,yellow,32.016015,-112.712147,717.961
W3,yellow,32.016029,-112.712143,717.988
W3,yellow,32.016029,-112.712159,717.682
W3,yellow,32.016017,-112.712149,717.612
W3,yellow,32.015991,-112.712135,717.656
W2,blue,32.015971,-112.711972,718.043
W2,blue,32.015952,-112.711838,717.854
W2,blue,32.016052,-112.711738,717.427
W2,blue,32.016093,-112.711582,715.843
W2,blue,32.016135,-112.711516,714.606
W3,yellow,32.016166,-112.711511,715.531
W3,yellow,32.016166,-112.711511,716.002
W3,yellow,32.016169,-112.711511,715.296
W2,blue,32.01633,-112.711388,715.485
W2,blue,32.01638,-112.711271,715.251
W2,blue,32.016447,-112.711199,715.882
W2,blue,32.016458,-112.711133,715.177
W2,blue,32.016592,-112.711023,715.877
W3,yellow,32.016722,-112.711024,716.249
W3,yellow,32.016736,-112.711026,716.115
W3,yellow,32.016738,-112.711039,716.211
W3,yellow,32.016899,-112.711111,716.949
W2,blue,32.016969,-112.711223,716.532
W2,blue,32.016996,-112.71125,716.93
W2,blue,32.017017,-112.711263,716.883
